product_name,brand,category,price,rating,review_title,review_text,clean_text,review_date,verified_purchase,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,extracted_topics,n_topics
Even Realities G1,Even Realities,hud_notification,599,4,"Almost perfect, a few nitpicks","These are the most comfortable smart glasses I've tried. Wore them for 6 hours straight. The micro-OLED display is crystal clear, text is very readable. Rock solid Bluetooth connection. Never had a dropout.",comfortable smart glasses ive tried wore hours straight microoled display crystal clear text readable rock solid bluetooth connection never dropout,2024-10-16,True,0.8987,0.332,0.0,positive,佩戴舒适|电池续航|显示效果|AI语音|蓝牙稳定,5
Even Realities G1,Even Realities,hud_notification,599,4,"Almost perfect, a few nitpicks",Bluetooth 5.3 makes the connection noticeably more stable than older glasses. Better than I expected for the price. A great entry into smart glasses.,bluetooth makes connection noticeably stable older glasses better expected price great entry smart glasses,2025-10-17,True,0.9041,0.404,0.0,positive,蓝牙稳定|性价比,2
Even Realities G1,Even Realities,hud_notification,599,4,"Almost perfect, a few nitpicks",For 599 dollars this is a solid value considering all the features. Nobody at work even realized they were smart glasses until I told them.,dollars solid value considering features nobody work even realized smart glasses told,2024-06-16,False,0.6908,0.251,0.0,positive,性价比,1
Even Realities G1,Even Realities,hud_notification,599,5,Best tech purchase this year,"The prescription insert system works perfectly, no visual distortion. Voice commands work reliably, even in moderately noisy environments.",prescription insert system works perfectly visual distortion voice commands work reliably even moderately noisy environments,2024-11-29,False,0.3182,0.182,0.169,positive,处方镜片|AI语音,2
Even Realities G1,Even Realities,hud_notification,599,5,Worth every penny,"Response time is quick, usually answers within 2-3 seconds. Considering what you get, the price is actually reasonable.",response time quick usually answers within seconds considering get price actually reasonable,2025-09-12,False,0.0,0.0,0.0,neutral,App体验|性价比,2
Even Realities G1,Even Realities,hud_notification,599,4,Solid product overall,"The virtual screen feels like a 130-inch display, truly immersive. They look like normal Ray-Bans, nobody notices they're smart glasses. Appreciate the granular privacy controls in the app.",virtual screen feels like inch display truly immersive look like normal raybans nobody notices theyre smart glasses appreciate granular privacy controls app,2025-07-09,True,0.9062,0.377,0.0,positive,外观设计|显示效果|App体验|用户隐私,4
Even Realities G1,Even Realities,hud_notification,599,2,Disappointing,Got banned from wearing them at a restaurant. Manager cited camera policy.,got banned wearing restaurant manager cited camera policy,2025-09-06,True,-0.4588,0.0,0.231,negative,佩戴舒适|相机质量|旁观者隐私|社会接受度,4
Even Realities G1,Even Realities,hud_notification,599,3,"Some good, some bad","No eye strain even after watching a full movie. The low blue light cert helps. It takes forever to respond sometimes, 5-10 seconds of dead silence.",eye strain even watching full movie low blue light cert helps takes forever respond sometimes seconds dead silence,2024-07-11,True,-0.7351,0.08,0.302,negative,AI语音|视觉疲劳,2
Even Realities G1,Even Realities,hud_notification,599,5,"Finally, smart glasses done right",No eye strain even after watching a full movie. The low blue light cert helps.,eye strain even watching full movie low blue light cert helps,2025-08-25,True,-0.2263,0.144,0.304,negative,AI语音|视觉疲劳,2
Even Realities G1,Even Realities,hud_notification,599,4,"Almost perfect, a few nitpicks","Fast charging is a lifesaver, 15 minutes gives me a few more hours. Comfortable on the eyes for extended work sessions.",fast charging lifesaver minutes gives hours comfortable eyes extended work sessions,2025-03-29,True,0.8115,0.303,0.0,positive,佩戴舒适|电池续航,2
Even Realities G1,Even Realities,hud_notification,599,3,"Some good, some bad",Easy to get prescription lenses fitted at my local optician. Feels overpriced compared to what you get. Maybe in 2 generations.,easy get prescription lenses fitted local optician feels overpriced compared get maybe generations,2025-09-06,True,0.4404,0.132,0.0,positive,处方镜片|性价比,2
Even Realities G1,Even Realities,hud_notification,599,3,"Some good, some bad","My gym doesn't allow them in the locker room area, understandably. Comfortable on the eyes for extended work sessions. Disappointed with battery life — maybe 4 hours with moderate use.",gym doesnt allow locker room area understandably comfortable eyes extended work sessions disappointed battery life maybe hours moderate use,2025-07-29,True,-0.1195,0.1,0.144,negative,佩戴舒适|电池续航|App体验|社会接受度,4
Even Realities G1,Even Realities,hud_notification,599,4,Great but not perfect,"They look like normal Ray-Bans, nobody notices they're smart glasses. At only 72g these feel like regular sunglasses, not tech gadgets. No eye strain even after watching a full movie. The low blue light cert helps.",look like normal raybans nobody notices theyre smart glasses feel like regular sunglasses tech gadgets eye strain even watching full movie low blue light cert helps,2025-02-12,True,0.8355,0.28,0.076,positive,外观设计|AI语音|视觉疲劳,3
Even Realities G1,Even Realities,hud_notification,599,5,Best tech purchase this year,Love that I can swap between prescription and sunglass lenses. Real-time translation works surprisingly well for common languages. The case protects them really well during travel.,love swap prescription sunglass lenses realtime translation works surprisingly well common languages case protects really well travel,2024-09-25,True,0.8979,0.392,0.0,positive,处方镜片|AI语音|导航翻译,3
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,No noticeable heat even after hours of use.,noticeable heat even hours use,2025-11-06,True,-0.296,0.0,0.239,negative,电池续航|发热问题,2
Xreal Air 2,Xreal,screen_projection,399,1,Not worth it at all,"No option for local processing. Everything goes through their cloud. My Pixel phone isn't supported by the companion software. Navigation arrows are confusing, I took wrong turns multiple times.",option local processing everything goes cloud pixel phone isnt supported companion software navigation arrows confusing took wrong turns multiple times,2024-04-15,False,-0.7999,0.0,0.276,negative,App体验|导航翻译|用户隐私,3
Xreal Air 2,Xreal,screen_projection,399,2,Expected more for the price,"Resolution is fine for video but not sharp enough for reading documents. If you use the camera a lot, expect to charge multiple times a day.",resolution fine video sharp enough reading documents use camera lot expect charge multiple times day,2024-04-24,True,0.1027,0.057,0.0,positive,电池续航|相机质量|显示效果,3
Xreal Air 2,Xreal,screen_projection,399,4,Solid product overall,"Super lightweight, I forget I'm wearing them after a few minutes. Finally smart glasses that don't make you look like a cyborg. The case protects them really well during travel.",super lightweight forget wearing minutes finally smart glasses dont make look like cyborg case protects really well travel,2025-07-26,True,0.8977,0.376,0.052,positive,佩戴舒适|外观设计,2
Xreal Air 2,Xreal,screen_projection,399,3,"Some good, some bad","The app makes it easy to manage photos and videos from the glasses. Turn-by-turn navigation on the HUD is a game changer for walking. Replaced my earbuds for walks and errands, the audio is that good.",app makes easy manage photos videos glasses turnbyturn navigation hud game changer walking replaced earbuds walks errands audio good,2025-03-16,False,0.7003,0.149,0.0,positive,佩戴舒适|音频质量|相机质量|发热问题|App体验|导航翻译,6
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,"Compatible with Steam Deck, perfect for portable gaming. These pass the social acceptability test. I wear them everywhere.",compatible steam deck perfect portable gaming pass social acceptability test wear everywhere,2024-06-02,True,0.7003,0.279,0.0,positive,佩戴舒适|设备兼容|社会接受度,3
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,"Considering what you get, the price is actually reasonable. The prescription insert system works perfectly, no visual distortion.",considering get price actually reasonable prescription insert system works perfectly visual distortion,2025-06-30,True,0.4588,0.188,0.098,positive,处方镜片|性价比,2
Xreal Air 2,Xreal,screen_projection,399,1,Do not buy,Text at the edges of the display is blurry and hard to read.,text edges display blurry hard read,2025-07-19,True,-0.2023,0.0,0.203,negative,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"Everything I need comes in the box, no extra purchases required. The companion app is intuitive and well designed.",everything need comes box extra purchases required companion app intuitive well designed,2025-08-22,True,-0.0258,0.103,0.108,neutral,外观设计|App体验,2
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,These are the most comfortable smart glasses I've tried. Wore them for 6 hours straight.,comfortable smart glasses ive tried wore hours straight,2025-06-06,False,0.8162,0.435,0.0,positive,佩戴舒适|电池续航|AI语音,3
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,Better than I expected for the price. A great entry into smart glasses. Easy to get prescription lenses fitted at my local optician.,better expected price great entry smart glasses easy get prescription lenses fitted local optician,2024-12-23,False,0.9118,0.426,0.0,positive,处方镜片|性价比,2
Xreal Air 2,Xreal,screen_projection,399,1,Regret this purchase,Why no standard USB-C charging? The case is an extra thing to carry. The frames are front-heavy and keep sliding down my nose.,standard usbc charging case extra thing carry frames frontheavy keep sliding nose,2025-10-01,True,-0.296,0.0,0.091,negative,佩戴舒适|电池续航|充电方式|设备兼容,4
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"Compatible with Steam Deck, perfect for portable gaming.",compatible steam deck perfect portable gaming,2025-02-01,True,0.5719,0.346,0.0,positive,设备兼容,1
Xreal Air 2,Xreal,screen_projection,399,3,Mixed feelings,"Field of view is too narrow, feels like looking through a mail slot.",field view narrow feels like looking mail slot,2025-12-18,True,0.3612,0.185,0.0,positive,外观设计|显示效果|AI语音,3
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,The teleprompter feature is incredible for presentations. Open-ear speakers sound surprisingly good for music and podcasts.,teleprompter feature incredible presentations openear speakers sound surprisingly good music podcasts,2024-08-18,True,0.6249,0.267,0.0,positive,佩戴舒适|音频质量|导航翻译,3
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right",Plug and play with my Samsung phone. Just works via USB-C.,plug play samsung phone works via usbc,2024-09-25,True,0.34,0.194,0.0,positive,充电方式|设备兼容,2
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,"Display brightness is excellent even in bright daylight. The weight distribution is excellent, no pressure points on my nose or ears. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera.",display brightness excellent even bright daylight weight distribution excellent pressure points nose ears worth every penny replaced earbuds regular sunglasses pocket camera,2025-11-09,False,0.886,0.335,0.1,positive,佩戴舒适|相机质量|显示效果|性价比,4
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,"The case protects them really well during travel. The virtual screen feels like a 130-inch display, truly immersive. The weight distribution is excellent, no pressure points on my nose or ears.",case protects really well travel virtual screen feels like inch display truly immersive weight distribution excellent pressure points nose ears,2024-08-13,True,0.8553,0.335,0.107,positive,佩戴舒适|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,"Everything I need comes in the box, no extra purchases required. No noticeable heat even after hours of use.",everything need comes box extra purchases required noticeable heat even hours use,2025-04-08,True,-0.5267,0.0,0.216,negative,电池续航|发热问题|App体验,3
Xreal Air 2,Xreal,screen_projection,399,5,Exceeded my expectations,The design is sleek enough to wear daily without feeling awkward. For 399 dollars this is a solid value considering all the features.,design sleek enough wear daily without feeling awkward dollars solid value considering features,2025-10-18,True,0.4721,0.219,0.055,positive,佩戴舒适|外观设计|AI语音|性价比|社会接受度,5
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,Meta keeps adding new features through updates. The AI got way better. No noticeable heat even after hours of use. Love the WhatsApp and Instagram integration.,meta keeps adding new features updates got way better noticeable heat even hours use love whatsapp instagram integration,2025-11-17,False,0.7096,0.22,0.068,positive,电池续航|发热问题|AI语音|App体验|软件更新|第三方应用,6
Xreal Air 2,Xreal,screen_projection,399,1,Do not buy,The last update actually made things worse. Battery life dropped. Doesn't work with my iPhone without buying a $100 adapter. Ridiculous.,last update actually made things worse battery life dropped doesnt work iphone without buying adapter ridiculous,2025-05-19,False,-0.6808,0.0,0.237,negative,电池续航|设备兼容|软件更新|配件成本,4
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right","Colors are vibrant and accurate. Great for watching movies. The charging case is genius, I get about 3 full charges from it.",colors vibrant accurate great watching movies charging case genius get full charges,2024-07-10,True,0.7506,0.282,0.079,positive,电池续航|充电方式,2
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,120Hz refresh rate makes everything buttery smooth. Better than I expected for the price. A great entry into smart glasses.,refresh rate makes everything buttery smooth better expected price great entry smart glasses,2025-09-25,True,0.8658,0.393,0.0,positive,显示效果|性价比,2
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,"The virtual screen feels like a 130-inch display, truly immersive.",virtual screen feels like inch display truly immersive,2024-04-20,True,0.6597,0.435,0.0,positive,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,"Fast charging is a lifesaver, 15 minutes gives me a few more hours.",fast charging lifesaver minutes gives hours,2025-02-20,True,0.5859,0.275,0.0,positive,电池续航,1
Xreal Air 2,Xreal,screen_projection,399,2,Too many issues,Prescription insert makes them even heavier and more front-heavy. Can't even add items to a shopping list. Basic functionality missing.,prescription insert makes even heavier frontheavy cant even add items shopping list basic functionality missing,2025-04-25,False,-0.296,0.0,0.109,negative,佩戴舒适|处方镜片,2
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,The magnetic charging case is slick and doubles as a carrying case. The app makes it easy to manage photos and videos from the glasses.,magnetic charging case slick doubles carrying case app makes easy manage photos videos glasses,2024-08-25,True,0.4404,0.112,0.0,positive,电池续航|相机质量|充电方式|发热问题|App体验,5
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,"The teleprompter feature is incredible for presentations. No eye strain even after watching a full movie. The low blue light cert helps. Everything I need comes in the box, no extra purchases required.",teleprompter feature incredible presentations eye strain even watching full movie low blue light cert helps everything need comes box extra purchases required,2024-03-24,True,-0.4767,0.072,0.212,negative,AI语音|App体验|视觉疲劳|导航翻译,4
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"Super lightweight, I forget I'm wearing them after a few minutes. Dropped them once and not a scratch. Surprisingly durable. Regular updates show the company is committed to the product.",super lightweight forget wearing minutes dropped scratch surprisingly durable regular updates show company committed product,2024-05-02,True,0.4959,0.183,0.116,positive,佩戴舒适|做工耐用|软件更新,3
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"Everything I need comes in the box, no extra purchases required. Better than I expected for the price. A great entry into smart glasses.",everything need comes box extra purchases required better expected price great entry smart glasses,2024-07-28,True,0.8176,0.336,0.076,positive,App体验|性价比,2
Xreal Air 2,Xreal,screen_projection,399,4,Solid product overall,"No noticeable heat even after hours of use. The prescription insert system works perfectly, no visual distortion.",noticeable heat even hours use prescription insert system works perfectly visual distortion,2024-06-01,True,0.2023,0.186,0.195,positive,电池续航|处方镜片|发热问题,3
Xreal Air 2,Xreal,screen_projection,399,3,"Good concept, needs work",120Hz refresh rate makes everything buttery smooth. 399 dollars for glorified bluetooth sunglasses? Hard pass.,refresh rate makes everything buttery smooth dollars glorified bluetooth sunglasses hard pass,2024-01-26,True,0.4404,0.186,0.079,positive,显示效果|蓝牙稳定|性价比,3
Xreal Air 2,Xreal,screen_projection,399,2,Not ready for prime time,"My eyes hurt after about 45 minutes of continuous display use. The frames are way too thick, clearly not normal glasses.",eyes hurt minutes continuous display use frames way thick clearly normal glasses,2025-03-02,True,-0.1779,0.108,0.135,negative,佩戴舒适|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"Compatible with Steam Deck, perfect for portable gaming. 120Hz refresh rate makes everything buttery smooth.",compatible steam deck perfect portable gaming refresh rate makes everything buttery smooth,2025-04-04,True,0.5719,0.209,0.0,positive,显示效果|设备兼容,2
Xreal Air 2,Xreal,screen_projection,399,2,Returning these,Causes headaches if I use the display for more than an hour.,causes headaches use display hour,2023-11-30,True,0.0,0.0,0.0,neutral,显示效果|视觉疲劳,2
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right",Regular updates show the company is committed to the product. Plug and play with my Samsung phone. Just works via USB-C.,regular updates show company committed product plug play samsung phone works via usbc,2023-12-08,True,0.5423,0.191,0.0,positive,充电方式|设备兼容|软件更新,3
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right","No eye strain even after watching a full movie. The low blue light cert helps. Works great with my MacBook, full spatial display support. Everything I need comes in the box, no extra purchases required.",eye strain even watching full movie low blue light cert helps works great macbook full spatial display support everything need comes box extra purchases required,2023-11-16,True,0.5719,0.218,0.179,positive,显示效果|AI语音|App体验|视觉疲劳,4
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,The nose pads are soft and don't leave marks. Really well designed. For 399 dollars this is a solid value considering all the features.,nose pads soft dont leave marks really well designed dollars solid value considering features,2024-05-08,True,0.6748,0.284,0.0,positive,佩戴舒适|外观设计|性价比,3
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,Comfortable on the eyes for extended work sessions.,comfortable eyes extended work sessions,2024-07-29,True,0.5106,0.32,0.0,positive,佩戴舒适,1
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,Got positive reactions everywhere. People think they look cool.,got positive reactions everywhere people think look cool,2025-07-22,True,0.7096,0.457,0.0,positive,外观设计,1
Xreal Air 2,Xreal,screen_projection,399,3,Average experience,"Works great with my MacBook, full spatial display support.",works great macbook full spatial display support,2024-10-16,True,0.7783,0.493,0.0,positive,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right","Works great with my MacBook, full spatial display support.",works great macbook full spatial display support,2025-06-02,True,0.7783,0.493,0.0,positive,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,Easy to get prescription lenses fitted at my local optician.,easy get prescription lenses fitted local optician,2024-10-04,True,0.4404,0.244,0.0,positive,处方镜片,1
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,"Everything I need comes in the box, no extra purchases required. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera.",everything need comes box extra purchases required worth every penny replaced earbuds regular sunglasses pocket camera,2023-12-14,True,-0.0772,0.082,0.095,negative,佩戴舒适|相机质量|App体验|性价比,4
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"Nobody at work even realized they were smart glasses until I told them. The virtual screen feels like a 130-inch display, truly immersive.",nobody work even realized smart glasses told virtual screen feels like inch display truly immersive,2025-10-14,True,0.7964,0.31,0.0,positive,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,Finally smart glasses that don't give me a headache after 30 minutes.,finally smart glasses dont give headache minutes,2025-10-09,True,0.4019,0.213,0.0,positive,视觉疲劳,1
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,"Dropped them once and not a scratch. Surprisingly durable. Works great with my MacBook, full spatial display support.",dropped scratch surprisingly durable works great macbook full spatial display support,2025-12-05,True,0.7106,0.3,0.083,positive,做工耐用|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,3,"Some good, some bad",Resolution is fine for video but not sharp enough for reading documents. For 399 dollars this is a solid value considering all the features.,resolution fine video sharp enough reading documents dollars solid value considering features,2024-01-31,True,0.6597,0.242,0.0,positive,相机质量|显示效果|性价比,3
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"The virtual screen feels like a 130-inch display, truly immersive. For 399 dollars this is a solid value considering all the features.",virtual screen feels like inch display truly immersive dollars solid value considering features,2025-07-16,True,0.8126,0.37,0.0,positive,显示效果|性价比,2
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,"Fast charging is a lifesaver, 15 minutes gives me a few more hours.",fast charging lifesaver minutes gives hours,2025-10-09,False,0.5859,0.275,0.0,positive,电池续航,1
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,Better than I expected for the price. A great entry into smart glasses. Dropped them once and not a scratch. Surprisingly durable.,better expected price great entry smart glasses dropped scratch surprisingly durable,2023-12-29,True,0.8322,0.365,0.071,positive,做工耐用|性价比,2
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,"Better than I expected for the price. A great entry into smart glasses. The virtual screen feels like a 130-inch display, truly immersive. Setting up the glasses through the app took less than 5 minutes.",better expected price great entry smart glasses virtual screen feels like inch display truly immersive setting glasses app took less minutes,2025-06-03,True,0.9337,0.367,0.0,positive,显示效果|App体验|性价比,3
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"Open-ear speakers sound surprisingly good for music and podcasts. Everything I need comes in the box, no extra purchases required. Compatible with Steam Deck, perfect for portable gaming.",openear speakers sound surprisingly good music podcasts everything need comes box extra purchases required compatible steam deck perfect portable gaming,2024-08-28,True,0.765,0.259,0.065,positive,佩戴舒适|音频质量|App体验|设备兼容,4
Xreal Air 2,Xreal,screen_projection,399,4,"Almost perfect, a few nitpicks",Setting up the glasses through the app took less than 5 minutes.,setting glasses app took less minutes,2024-06-24,True,0.0,0.0,0.0,neutral,App体验,1
Xreal Air 2,Xreal,screen_projection,399,4,"Almost perfect, a few nitpicks","Compatible with Steam Deck, perfect for portable gaming.",compatible steam deck perfect portable gaming,2024-11-20,True,0.5719,0.346,0.0,positive,设备兼容,1
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,Meta keeps adding new features through updates. The AI got way better. Finally smart glasses that don't give me a headache after 30 minutes.,meta keeps adding new features updates got way better finally smart glasses dont give headache minutes,2025-05-26,True,0.6808,0.211,0.0,positive,AI语音|视觉疲劳|软件更新,3
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,"Compatible with Steam Deck, perfect for portable gaming.",compatible steam deck perfect portable gaming,2024-04-18,True,0.5719,0.346,0.0,positive,设备兼容,1
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,"Battery lasts all day for my normal use — calls, music, a few photos. Display brightness is excellent even in bright daylight.",battery lasts day normal use calls music photos display brightness excellent even bright daylight,2025-06-21,True,0.8481,0.351,0.0,positive,电池续航|音频质量|相机质量|发热问题|显示效果,5
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,Better than I expected for the price. A great entry into smart glasses. No eye strain even after watching a full movie. The low blue light cert helps.,better expected price great entry smart glasses eye strain even watching full movie low blue light cert helps,2024-09-03,False,0.8316,0.344,0.154,positive,AI语音|视觉疲劳|性价比,3
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,"Open-ear speakers sound surprisingly good for music and podcasts. The micro-OLED display is crystal clear, text is very readable.",openear speakers sound surprisingly good music podcasts microoled display crystal clear text readable,2025-12-21,False,0.7717,0.325,0.0,positive,佩戴舒适|音频质量|显示效果,3
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"Works great with my MacBook, full spatial display support. The weight distribution is excellent, no pressure points on my nose or ears.",works great macbook full spatial display support weight distribution excellent pressure points nose ears,2024-01-24,True,0.7964,0.329,0.138,positive,佩戴舒适|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,Easy to get prescription lenses fitted at my local optician.,easy get prescription lenses fitted local optician,2023-10-24,True,0.4404,0.244,0.0,positive,处方镜片,1
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right",Colors are vibrant and accurate. Great for watching movies.,colors vibrant accurate great watching movies,2024-11-26,True,0.8176,0.517,0.0,positive,,0
Xreal Air 2,Xreal,screen_projection,399,2,Wouldn't recommend yet,Had to take breaks every 30 minutes or I'd get a splitting headache. Scratched the lens within the first week despite being careful. Why do I need the Meta AI app just to transfer photos? Ridiculous.,take breaks every minutes get splitting headache scratched lens within first week despite careful need meta app transfer photos ridiculous,2025-09-18,True,-0.4486,0.0,0.11,negative,相机质量|处方镜片|做工耐用|发热问题|AI语音|App体验|视觉疲劳,7
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"Dropped them once and not a scratch. Surprisingly durable. Everything I need comes in the box, no extra purchases required. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera.",dropped scratch surprisingly durable everything need comes box extra purchases required worth every penny replaced earbuds regular sunglasses pocket camera,2024-03-02,False,-0.2933,0.059,0.128,negative,佩戴舒适|相机质量|做工耐用|App体验|性价比,5
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,"The micro-OLED display is crystal clear, text is very readable. Turn-by-turn navigation on the HUD is a game changer for walking.",microoled display crystal clear text readable turnbyturn navigation hud game changer walking,2024-02-13,False,0.3818,0.12,0.0,positive,佩戴舒适|显示效果|导航翻译,3
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,"The micro-OLED display is crystal clear, text is very readable. Love that software updates keep improving the experience months after purchase.",microoled display crystal clear text readable love software updates keep improving experience months purchase,2024-11-30,True,0.8714,0.354,0.0,positive,佩戴舒适|显示效果|App体验|软件更新,4
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"Considering what you get, the price is actually reasonable.",considering get price actually reasonable,2025-01-11,True,0.0,0.0,0.0,neutral,性价比,1
Xreal Air 2,Xreal,screen_projection,399,4,Solid product overall,"Colors are vibrant and accurate. Great for watching movies. Everything I need comes in the box, no extra purchases required. The case protects them really well during travel.",colors vibrant accurate great watching movies everything need comes box extra purchases required case protects really well travel,2024-12-24,True,0.8748,0.335,0.06,positive,App体验,1
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,"No eye strain even after watching a full movie. The low blue light cert helps. They look like normal Ray-Bans, nobody notices they're smart glasses.",eye strain even watching full movie low blue light cert helps look like normal raybans nobody notices theyre smart glasses,2024-03-19,True,0.5106,0.249,0.176,positive,外观设计|AI语音|视觉疲劳,3
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"At only 77g these feel like regular sunglasses, not tech gadgets. No noticeable heat even after hours of use.",feel like regular sunglasses tech gadgets noticeable heat even hours use,2024-03-12,True,0.5248,0.205,0.0,positive,电池续航|发热问题,2
Xreal Air 2,Xreal,screen_projection,399,1,Save your money,The app ecosystem is barren. Compare it to Apple Watch and it's embarrassing. Resolution is fine for video but not sharp enough for reading documents. Software bugs from launch are still not fixed after 6 months.,app ecosystem barren compare apple watch embarrassing resolution fine video sharp enough reading documents software bugs launch still fixed months,2024-12-31,True,-0.1027,0.039,0.05,negative,相机质量|显示效果|App体验|软件更新|第三方应用,5
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,"Considering what you get, the price is actually reasonable. Everything I need comes in the box, no extra purchases required.",considering get price actually reasonable everything need comes box extra purchases required,2024-12-31,True,-0.296,0.0,0.109,negative,App体验|性价比,2
Xreal Air 2,Xreal,screen_projection,399,4,"Almost perfect, a few nitpicks",No noticeable heat even after hours of use. Nobody at work even realized they were smart glasses until I told them. Finally smart glasses that don't give me a headache after 30 minutes.,noticeable heat even hours use nobody work even realized smart glasses told finally smart glasses dont give headache minutes,2025-05-05,True,0.4939,0.152,0.062,positive,电池续航|发热问题|视觉疲劳,3
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,"Meta keeps adding new features through updates. The AI got way better. Replaced my earbuds for walks and errands, the audio is that good.",meta keeps adding new features updates got way better replaced earbuds walks errands audio good,2024-02-16,True,0.7003,0.209,0.0,positive,佩戴舒适|音频质量|AI语音|软件更新,4
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"Compatible with Steam Deck, perfect for portable gaming.",compatible steam deck perfect portable gaming,2025-11-09,True,0.5719,0.346,0.0,positive,设备兼容,1
Xreal Air 2,Xreal,screen_projection,399,3,Mixed feelings,"Eye strain is real. These are NOT all-day display devices. The display is too dim in direct sunlight, basically unusable outdoors.",eye strain real allday display devices display dim direct sunlight basically unusable outdoors,2025-04-11,False,-0.0516,0.0,0.057,negative,显示效果|AI语音|视觉疲劳,3
Xreal Air 2,Xreal,screen_projection,399,2,Too many issues,"Field of view is too narrow, feels like looking through a mail slot.",field view narrow feels like looking mail slot,2025-07-30,True,0.3612,0.185,0.0,positive,外观设计|显示效果|AI语音,3
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,"Battery lasts all day for my normal use — calls, music, a few photos. Display brightness is excellent even in bright daylight. The nose pads are soft and don't leave marks. Really well designed.",battery lasts day normal use calls music photos display brightness excellent even bright daylight nose pads soft dont leave marks really well designed,2024-10-09,True,0.8943,0.321,0.0,positive,佩戴舒适|电池续航|音频质量|相机质量|发热问题|外观设计|显示效果,7
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,Easy to get prescription lenses fitted at my local optician. Dropped them once and not a scratch. Surprisingly durable.,easy get prescription lenses fitted local optician dropped scratch surprisingly durable,2025-06-02,True,0.2528,0.14,0.091,positive,处方镜片|做工耐用,2
